<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.28	04:00:00	2741.33	2741.47	2738.34	2739.36	8189	0	28
2025.01.28	05:00:00	2739.37	2741.70	2737.77	2738.73	5826	0	28
2025.01.28	06:00:00	2738.74	2742.47	2738.47	2742.25	5266	0	28
2025.01.28	07:00:00	2742.44	2744.80	2741.20	2741.71	4918	0	28
2025.01.28	08:00:00	2741.69	2742.84	2739.07	2739.48	4210	0	28
2025.01.28	09:00:00	2739.36	2742.95	2738.28	2738.53	6860	0	28
2025.01.28	10:00:00	2738.74	2741.71	2734.72	2741.11	8894	0	28
2025.01.28	11:00:00	2741.10	2744.96	2740.40	2743.30	8820	0	28
2025.01.28	12:00:00	2743.33	2745.12	2740.92	2743.09	7284	0	28
2025.01.28	13:00:00	2743.12	2744.50	2741.51	2742.66	6719	0	28
2025.01.28	14:00:00	2742.67	2745.44	2741.18	2745.43	6948	0	28
2025.01.28	15:00:00	2745.44	2749.42	2745.11	2748.83	10017	0	28
2025.01.28	16:00:00	2748.85	2756.19	2748.85	2753.30	12147	0	28
2025.01.28	17:00:00	2753.35	2757.14	2751.01	2755.26	12252	0	28
2025.01.28	18:00:00	2755.22	2759.56	2755.19	2758.60	10054	0	28
2025.01.28	19:00:00	2758.61	2759.95	2757.55	2759.61	9216	0	28
2025.01.28	20:00:00	2759.67	2763.43	2759.13	2762.07	8235	0	28
2025.01.28	21:00:00	2762.06	2764.89	2761.23	2764.76	5465	0	28
2025.01.28	22:00:00	2764.75	2764.89	2762.26	2764.02	7062	0	28
2025.01.28	23:00:00	2764.02	2764.13	2762.72	2763.52	2182	0	28
2025.01.29	01:00:00	2763.35	2764.28	2762.55	2762.57	1931	0	28
2025.01.29	02:00:00	2762.55	2764.71	2762.18	2763.88	3092	0	28
2025.01.29	03:00:00	2763.85	2766.15	2763.56	2763.70	5668	0	28
2025.01.29	04:00:00	2763.70	2765.54	2763.31	2764.13	5104	0	28
2025.01.29	05:00:00	2764.14	2764.43	2762.28	2762.65	6304	0	28
2025.01.29	06:00:00	2762.60	2764.16	2761.48	2762.38	6264	0	28
2025.01.29	07:00:00	2762.31	2762.99	2760.15	2760.62	5362	0	28
2025.01.29	08:00:00	2760.66	2762.10	2759.15	2759.15	6453	0	28
2025.01.29	09:00:00	2759.13	2760.51	2757.34	2759.03	7568	0	28
2025.01.29	10:00:00	2759.03	2766.03	2759.03	2763.92	7839	0	28
2025.01.29	11:00:00	2763.94	2764.25	2760.36	2762.66	9175	0	28
2025.01.29	12:00:00	2762.66	2763.26	2757.07	2758.17	9351	0	28
2025.01.29	13:00:00	2758.14	2759.69	2757.42	2758.95	6831	0	28
2025.01.29	14:00:00	2758.95	2759.06	2755.46	2756.45	9210	0	28
2025.01.29	15:00:00	2756.46	2759.40	2752.14	2758.58	13726	0	28
2025.01.29	16:00:00	2758.60	2761.02	2756.42	2759.25	14134	0	28
2025.01.29	17:00:00	2759.24	2759.60	2748.48	2754.08	15058	0	28
2025.01.29	18:00:00	2754.19	2756.16	2748.33	2751.47	12602	0	28
2025.01.29	19:00:00	2751.48	2754.33	2751.02	2752.76	7653	0	28
2025.01.29	20:00:00	2752.77	2753.74	2748.68	2750.99	9259	0	28
2025.01.29	21:00:00	2751.04	2757.64	2744.83	2755.13	16480	0	28
2025.01.29	22:00:00	2755.10	2758.79	2752.62	2754.88	10270	0	28
2025.01.29	23:00:00	2754.84	2759.34	2753.99	2759.10	3841	0	28
2025.01.30	01:00:00	2760.70	2760.70	2758.15	2760.17	2577	0	28
2025.01.30	02:00:00	2760.16	2762.45	2758.91	2761.95	3052	0	28
2025.01.30	03:00:00	2761.90	2761.90	2758.94	2760.03	5506	0	28
2025.01.30	04:00:00	2760.03	2761.40	2759.15	2760.26	6317	0	28
2025.01.30	05:00:00	2760.28	2762.30	2759.30	2761.72	4778	0	28
2025.01.30	06:00:00	2761.72	2763.24	2759.76	2760.29	4627	0	28
2025.01.30	07:00:00	2760.32	2761.13	2758.67	2760.53	4250	0	28
2025.01.30	08:00:00	2760.50	2766.35	2760.18	2765.46	5637	0	28
2025.01.30	09:00:00	2765.44	2769.37	2764.91	2769.07	7875	0	28
2025.01.30	10:00:00	2769.07	2776.46	2768.56	2776.11	8471	0	28
2025.01.30	11:00:00	2776.10	2776.24	2771.41	2774.21	8960	0	28
2025.01.30	12:00:00	2774.08	2779.10	2773.74	2778.21	7060	0	28
2025.01.30	13:00:00	2778.20	2779.35	2777.00	2777.60	5129	0	28
2025.01.30	14:00:00	2777.61	2781.11	2776.20	2780.17	7221	0	28
2025.01.30	15:00:00	2780.13	2785.89	2778.94	2785.61	13595	0	28
2025.01.30	16:00:00	2785.70	2788.93	2780.03	2787.62	18477	0	28
2025.01.30	17:00:00	2787.60	2796.70	2786.68	2795.34	17297	0	28
2025.01.30	18:00:00	2795.39	2798.40	2790.21	2790.57	17456	0	28
2025.01.30	19:00:00	2790.58	2795.74	2788.76	2795.51	12337	0	28
2025.01.30	20:00:00	2795.53	2796.96	2792.18	2795.04	9196	0	28
2025.01.30	21:00:00	2794.99	2795.17	2790.63	2793.35	6898	0	28
2025.01.30	22:00:00	2793.37	2798.07	2792.30	2795.46	10914	0	28
2025.01.30	23:00:00	2795.50	2798.26	2790.10	2794.15	5664	0	28
2025.01.31	01:00:00	2794.82	2796.67	2792.21	2796.10	4067	0	28
2025.01.31	02:00:00	2796.16	2799.45	2794.46	2795.85	5238	0	28
2025.01.31	03:00:00	2795.90	2796.55	2794.49	2796.25	6350	0	28
2025.01.31	04:00:00	2796.26	2798.02	2794.76	2796.11	6179	0	28
2025.01.31	05:00:00	2796.10	2798.11	2795.67	2796.31	6284	0	28
2025.01.31	06:00:00	2796.28	2796.40	2794.44	2795.83	5200	0	28
2025.01.31	07:00:00	2795.81	2796.35	2793.97	2795.54	6780	0	28
2025.01.31	08:00:00	2795.54	2795.67	2792.06	2792.69	5150	0	28
2025.01.31	09:00:00	2792.55	2800.85	2792.24	2798.24	8741	0	28
2025.01.31	10:00:00	2798.23	2799.28	2791.70	2793.19	9228	0	28
2025.01.31	11:00:00	2793.25	2796.31	2792.65	2793.67	8446	0	28
2025.01.31	12:00:00	2793.68	2795.08	2790.97	2794.18	8196	0	28
2025.01.31	13:00:00	2793.99	2800.60	2792.26	2800.16	8939	0	28
2025.01.31	14:00:00	2800.15	2807.71	2799.92	2805.31	9896	0	28
2025.01.31	15:00:00	2805.32	2808.35	2803.32	2806.34	13459	0	28
2025.01.31	16:00:00	2806.33	2812.54	2804.45	2812.33	14064	0	28
2025.01.31	17:00:00	2812.32	2817.05	2808.29	2809.16	14256	0	28
2025.01.31	18:00:00	2809.15	2810.13	2804.88	2807.42	11059	0	28
2025.01.31	19:00:00	2807.42	2816.21	2802.98	2808.50	17866	0	28
2025.01.31	20:00:00	2808.49	2808.75	2795.25	2798.92	18064	0	28
2025.01.31	21:00:00	2798.89	2802.79	2795.39	2796.13	12702	0	28
2025.01.31	22:00:00	2796.14	2801.93	2794.25	2800.84	15303	0	28
2025.01.31	23:00:00	2800.80	2802.60	2798.54	2800.58	5588	0	28
2025.02.03	01:00:00	2802.39	2804.17	2785.07	2793.54	10795	0	28
2025.02.03	02:00:00	2793.59	2795.87	2790.13	2792.14	10862	0	28
2025.02.03	03:00:00	2792.09	2792.14	2778.26	2782.19	14172	0	28
2025.02.03	04:00:00	2782.18	2782.64	2773.84	2778.04	16153	0	28
2025.02.03	05:00:00	2778.07	2778.34	2772.08	2774.34	11953	0	28
2025.02.03	06:00:00	2774.34	2782.98	2774.15	2780.71	11882	0	28
2025.02.03	07:00:00	2780.67	2785.05	2779.97	2783.09	9258	0	28
2025.02.03	08:00:00	2783.09	2788.04	2782.84	2786.71	9134	0	28
2025.02.03	09:00:00	2786.89	2789.81	2785.30	2789.24	11807	0	28
2025.02.03	10:00:00	2789.28	2800.35	2786.91	2796.65	12728	0	28
2025.02.03	11:00:00	2796.63	2800.71	2794.68	2796.31	11449	0	28
2025.02.03	12:00:00	2796.29	2800.03	2792.89	2798.00	10636	0	28
2025.02.03	13:00:00	2797.98	2804.13	2797.82	2801.20	9484	0	28
2025.02.03	14:00:00	2801.14	2810.68	2800.36	2810.32	10460	0	28
2025.02.03	15:00:00	2810.34	2811.79	2807.44	2810.91	13481	0	28
2025.02.03	16:00:00	2810.96	2830.53	2810.12	2829.90	17238	0	28
2025.02.03	17:00:00	2829.88	2830.31	2813.59	2817.36	22702	0	28
2025.02.03	18:00:00	2817.35	2825.15	2812.82	2814.08	15062	0	28
2025.02.03	19:00:00	2814.07	2822.14	2813.91	2817.03	12469	0	28
2025.02.03	20:00:00	2817.03	2821.70	2815.86	2820.95	11342	0	28
2025.02.03	21:00:00	2820.96	2822.80	2817.82	2818.21	9899	0	28
2025.02.03	22:00:00	2818.19	2819.33	2815.56	2816.51	7852	0	28
2025.02.03	23:00:00	2816.53	2817.42	2812.39	2813.47	5040	0	28
2025.02.04	01:00:00	2814.76	2815.13	2812.29	2813.96	4215	0	28
2025.02.04	02:00:00	2813.93	2817.46	2812.70	2817.17	3398	0	28
2025.02.04	03:00:00	2817.22	2824.07	2815.97	2823.28	8726	0	28
2025.02.04	04:00:00	2823.27	2824.53	2816.81	2821.13	9579	0	28
2025.02.04	05:00:00	2821.11	2824.12	2817.32	2821.35	7577	0	28
2025.02.04	06:00:00	2821.33	2821.41	2818.00	2818.89	7853	0	28
2025.02.04	07:00:00	2818.92	2819.22	2813.34	2815.79	12270	0	28
2025.02.04	08:00:00	2815.77	2815.96	2810.84	2813.43	9284	0	28
2025.02.04	09:00:00	2813.40	2814.36	2807.17	2812.64	10974	0	28
2025.02.04	10:00:00	2812.63	2819.06	2810.04	2815.06	13221	0	28
2025.02.04	11:00:00	2815.03	2821.72	2814.07	2820.34	12085	0	28
2025.02.04	12:00:00	2820.35	2820.35	2812.64	2814.73	9570	0	28
2025.02.04	13:00:00	2814.73	2816.77	2813.22	2815.38	8380	0	28
2025.02.04	14:00:00	2815.39	2822.91	2814.44	2821.71	10609	0	28
2025.02.04	15:00:00	2821.79	2836.94	2821.43	2831.55	15257	0	28
2025.02.04	16:00:00	2831.57	2841.32	2828.98	2838.95	17718	0	28
2025.02.04	17:00:00	2839.32	2845.35	2833.61	2835.83	18289	0	28
2025.02.04	18:00:00	2835.77	2842.36	2832.50	2840.35	14196	0	28
2025.02.04	19:00:00	2840.34	2844.56	2839.41	2843.87	11351	0	28
2025.02.04	20:00:00	2843.94	2844.89	2842.43	2842.61	9473	0	28
2025.02.04	21:00:00	2842.60	2844.07	2841.74	2842.99	8150	0	28
2025.02.04	22:00:00	2843.02	2844.70	2840.84	2844.23	7225	0	28
2025.02.04	23:00:00	2844.22	2844.61	2841.00	2841.90	3173	0	28
2025.02.05	01:00:00	2843.27	2843.27	2840.48	2841.34	2713	0	28
2025.02.05	02:00:00	2841.46	2848.13	2840.71	2845.19	5804	0	28
2025.02.05	03:00:00	2845.17	2848.90	2839.67	2844.49	15320	0	28
2025.02.05	04:00:00	2844.51	2853.75	2844.00	2851.05	9762	0	28
2025.02.05	05:00:00	2851.07	2854.38	2849.82	2852.25	6926	0	28
2025.02.05	06:00:00	2852.22	2858.05	2851.80	2855.19	5088	0	28
2025.02.05	07:00:00	2855.28	2860.53	2853.70	2859.20	6666	0	28
2025.02.05	08:00:00	2859.22	2861.81	2857.00	2859.14	6930	0	28
2025.02.05	09:00:00	2859.12	2864.11	2854.81	2864.06	9476	0	28
2025.02.05	10:00:00	2864.05	2869.50	2863.62	2867.48	9744	0	28
2025.02.05	11:00:00	2867.45	2872.02	2865.33	2870.20	7908	0	28
2025.02.05	12:00:00	2870.27	2876.93	2865.99	2867.74	9025	0	28
2025.02.05	13:00:00	2867.76	2870.38	2864.70	2868.61	9653	0	28
2025.02.05	14:00:00	2868.62	2870.79	2866.97	2870.27	8258	0	28
2025.02.05	15:00:00	2870.26	2870.62	2858.58	2861.77	15851	0	28
2025.02.05	16:00:00	2861.74	2872.54	2860.60	2870.89	16465	0	28
2025.02.05	17:00:00	2870.91	2882.25	2870.91	2880.17	17179	0	28
2025.02.05	18:00:00	2880.14	2881.04	2863.05	2874.83	15661	0	28
2025.02.05	19:00:00	2874.88	2876.65	2871.28	2872.88	10215	0	28
2025.02.05	20:00:00	2872.93	2873.41	2863.84	2865.61	9676	0	28
2025.02.05	21:00:00	2865.63	2868.91	2862.71	2863.44	9240	0	28
2025.02.05	22:00:00	2863.48	2866.07	2859.90	2862.52	10003	0	28
2025.02.05	23:00:00	2862.50	2866.67	2861.16	2866.47	2347	0	28
2025.02.06	01:00:00	2866.83	2870.88	2865.09	2869.19	3393	0	28
2025.02.06	02:00:00	2869.22	2869.83	2867.16	2869.62	3338	0	28
2025.02.06	03:00:00	2869.63	2871.73	2863.62	2871.55	10439	0	28
2025.02.06	04:00:00	2871.59	2873.18	2868.30	2870.51	8875	0	28
2025.02.06	05:00:00	2870.52	2870.53	2864.27	2869.25	7550	0	28
2025.02.06	06:00:00	2869.24	2872.20	2868.35	2868.53	5132	0	28
2025.02.06	07:00:00	2868.60	2869.93	2865.34	2868.30	7214	0	28
2025.02.06	08:00:00	2868.29	2871.28	2858.42	2859.15	10015	0	28
2025.02.06	09:00:00	2859.20	2861.74	2854.99	2855.69	9978	0	28
2025.02.06	10:00:00	2855.81	2858.42	2848.87	2856.09	11284	0	28
2025.02.06	11:00:00	2856.09	2859.90	2855.62	2859.31	9314	0	28
2025.02.06	12:00:00	2859.32	2861.73	2855.57	2859.15	8824	0	28
2025.02.06	13:00:00	2859.16	2867.31	2858.23	2865.86	9408	0	28
2025.02.06	14:00:00	2865.87	2870.18	2863.53	2864.33	10484	0	28
2025.02.06	15:00:00	2864.38	2864.84	2855.52	2856.67	15024	0	28
2025.02.06	16:00:00	2856.66	2859.70	2841.07	2841.84	16256	0	28
2025.02.06	17:00:00	2841.79	2853.18	2834.12	2850.50	17888	0	28
2025.02.06	18:00:00	2850.47	2854.63	2848.71	2848.71	11301	0	28
2025.02.06	19:00:00	2848.70	2852.55	2848.04	2852.24	8074	0	28
2025.02.06	20:00:00	2852.25	2853.59	2849.78	2852.58	8972	0	28
2025.02.06	21:00:00	2852.57	2854.06	2850.31	2853.86	7472	0	28
2025.02.06	22:00:00	2853.85	2857.25	2853.71	2856.37	7493	0	28
2025.02.06	23:00:00	2856.43	2857.03	2854.82	2856.84	2370	0	28
2025.02.07	01:00:00	2855.80	2858.59	2855.69	2857.95	2789	0	28
2025.02.07	02:00:00	2857.96	2860.37	2857.94	2858.40	3624	0	28
2025.02.07	03:00:00	2858.40	2868.06	2857.79	2866.13	10073	0	28
2025.02.07	04:00:00	2866.12	2869.15	2865.37	2868.69	7019	0	28
2025.02.07	05:00:00	2868.70	2870.49	2865.97	2867.17	6433	0	28
2025.02.07	06:00:00	2867.13	2869.60	2866.15	2866.52	4429	0	28
2025.02.07	07:00:00	2866.54	2866.96	2862.02	2862.15	6726	0	28
2025.02.07	08:00:00	2862.10	2866.11	2858.92	2860.62	8864	0	28
2025.02.07	09:00:00	2860.62	2865.58	2860.20	2864.09	6866	0	28
2025.02.07	10:00:00	2864.10	2866.66	2863.22	2866.38	7176	0	28
2025.02.07	11:00:00	2866.30	2870.56	2865.49	2868.91	8534	0	28
2025.02.07	12:00:00	2868.92	2869.10	2863.34	2867.43	7657	0	28
2025.02.07	13:00:00	2867.42	2868.23	2865.04	2867.65	6672	0	28
2025.02.07	14:00:00	2867.68	2867.99	2863.44	2863.53	8210	0	28
2025.02.07	15:00:00	2863.55	2870.78	2852.45	2862.53	16975	0	28
2025.02.07	16:00:00	2862.59	2878.15	2856.07	2876.40	17917	0	28
2025.02.07	17:00:00	2876.43	2886.67	2873.54	2880.37	15978	0	28
2025.02.07	18:00:00	2880.34	2881.45	2860.43	2860.60	16957	0	28
2025.02.07	19:00:00	2860.66	2862.60	2853.29	2860.00	14332	0	28
2025.02.07	20:00:00	2859.99	2865.11	2859.61	2861.08	7443	0	28
2025.02.07	21:00:00	2861.18	2863.05	2858.91	2860.13	5643	0	28
2025.02.07	22:00:00	2860.10	2863.71	2859.33	2860.61	8513	0	28
2025.02.07	23:00:00	2860.62	2863.18	2860.40	2861.83	3381	0	28
2025.02.10	01:00:00	2858.51	2870.33	2854.92	2867.45	6409	0	28
2025.02.10	02:00:00	2867.63	2869.12	2865.72	2867.85	5866	0	28
2025.02.10	03:00:00	2867.86	2876.50	2865.97	2871.83	12761	0	28
2025.02.10	04:00:00	2871.80	2874.91	2871.32	2873.77	8365	0	28
2025.02.10	05:00:00	2873.76	2875.69	2871.26	2875.50	6301	0	28
2025.02.10	06:00:00	2875.51	2879.46	2874.36	2879.00	5777	0	28
2025.02.10	07:00:00	2879.10	2879.94	2876.00	2879.12	7191	0	28
2025.02.10	08:00:00	2879.11	2892.19	2878.85	2888.45	9275	0	28
2025.02.10	09:00:00	2888.42	2896.55	2886.63	2895.54	10063	0	28
2025.02.10	10:00:00	2895.51	2898.73	2892.20	2896.46	10700	0	28
2025.02.10	11:00:00	2896.48	2903.14	2896.18	2902.91	9753	0	28
2025.02.10	12:00:00	2902.92	2906.16	2898.06	2902.35	10639	0	28
2025.02.10	13:00:00	2902.37	2905.67	2898.24	2904.58	8619	0	28
2025.02.10	14:00:00	2904.55	2906.86	2902.61	2902.82	10501	0	28
2025.02.10	15:00:00	2902.83	2910.94	2899.64	2900.90	16881	0	28
2025.02.10	16:00:00	2900.89	2909.15	2896.41	2908.58	15879	0	28
2025.02.10	17:00:00	2908.64	2911.50	2904.34	2908.96	11971	0	28
2025.02.10	18:00:00	2909.02	2910.20	2899.23	2900.95	10337	0	28
2025.02.10	19:00:00	2900.96	2904.32	2896.50	2903.19	9989	0	28
2025.02.10	20:00:00	2903.24	2906.85	2900.79	2905.05	8814	0	28
2025.02.10	21:00:00	2905.04	2906.58	2902.45	2904.27	6718	0	28
2025.02.10	22:00:00	2904.23	2907.63	2902.86	2907.32	7143	0	28
2025.02.10	23:00:00	2907.30	2908.13	2905.30	2907.72	2829	0	28
2025.02.11	01:00:00	2907.68	2921.46	2907.68	2917.77	5784	0	28
2025.02.11	02:00:00	2917.83	2924.84	2916.36	2922.39	5623	0	28
2025.02.11	03:00:00	2922.40	2936.02	2919.60	2933.89	13015	0	28
2025.02.11	04:00:00	2933.87	2942.52	2905.74	2918.79	16427	0	28
2025.02.11	05:00:00	2918.82	2925.66	2911.39	2919.58	12900	0	28
2025.02.11	06:00:00	2919.61	2920.69	2914.85	2916.25	8130	0	28
2025.02.11	07:00:00	2916.18	2923.64	2915.30	2922.87	9164	0	28
2025.02.11	08:00:00	2922.86	2929.43	2915.41	2917.78	12168	0	28
2025.02.11	09:00:00	2917.81	2918.23	2907.21	2913.37	11903	0	28
2025.02.11	10:00:00	2913.40	2915.14	2906.92	2907.30	11768	0	28
2025.02.11	11:00:00	2907.23	2912.16	2902.97	2903.13	11966	0	28
2025.02.11	12:00:00	2903.11	2907.03	2901.80	2902.65	11227	0	28
2025.02.11	13:00:00	2902.62	2906.63	2902.18	2903.79	9925	0	28
2025.02.11	14:00:00	2903.82	2904.16	2886.79	2889.25	14281	0	28
2025.02.11	15:00:00	2889.29	2898.19	2881.72	2896.41	20728	0	28
2025.02.11	16:00:00	2896.47	2904.31	2894.87	2896.75	17719	0	28
2025.02.11	17:00:00	2896.74	2906.48	2890.83	2904.65	16065	0	28
2025.02.11	18:00:00	2904.63	2908.53	2902.22	2902.27	12577	0	28
2025.02.11	19:00:00	2902.29	2907.21	2899.59	2905.52	10354	0	28
2025.02.11	20:00:00	2905.52	2907.08	2903.24	2905.84	8870	0	28
2025.02.11	21:00:00	2905.87	2906.37	2899.69	2900.17	8836	0	28
2025.02.11	22:00:00	2900.16	2900.42	2894.02	2897.49	10894	0	28
2025.02.11	23:00:00	2897.47	2899.59	2897.39	2898.99	2542	0	28
2025.02.12	01:00:00	2897.75	2900.66	2897.37	2898.54	2540	0	28
2025.02.12	02:00:00	2898.60	2898.76	2889.25	2892.19	5169	0	28
2025.02.12	03:00:00	2892.19	2897.62	2883.58	2893.21	12486	0	28
2025.02.12	04:00:00	2893.28	2897.68	2891.77	2892.38	9435	0	28
2025.02.12	05:00:00	2892.35	2892.97	2886.74	2888.95	8803	0	28
2025.02.12	06:00:00	2888.94	2890.37	2883.98	2885.35	6189	0	28
2025.02.12	07:00:00	2885.48	2887.95	2883.74	2886.24	7461	0	28
2025.02.12	08:00:00	2886.23	2894.62	2885.54	2892.62	9460	0	28
2025.02.12	09:00:00	2892.59	2895.66	2890.76	2892.68	8432	0	28
2025.02.12	10:00:00	2892.71	2893.92	2887.97	2891.65	9158	0	28
2025.02.12	11:00:00	2891.62	2893.36	2886.29	2886.66	8543	0	28
2025.02.12	12:00:00	2886.63	2889.83	2879.33	2882.69	8566	0	28
2025.02.12	13:00:00	2882.68	2885.88	2879.29	2879.59	7758	0	28
2025.02.12	14:00:00	2879.63	2885.89	2878.92	2885.01	9081	0	28
2025.02.12	15:00:00	2885.00	2885.61	2864.11	2884.72	20033	0	28
2025.02.12	16:00:00	2884.77	2897.91	2881.87	2894.43	19079	0	28
2025.02.12	17:00:00	2894.47	2895.82	2886.80	2894.55	14885	0	28
2025.02.12	18:00:00	2894.56	2904.41	2892.09	2902.50	12692	0	28
2025.02.12	19:00:00	2902.48	2909.09	2901.86	2902.78	10932	0	28
2025.02.12	20:00:00	2902.77	2903.76	2900.38	2901.00	9075	0	28
2025.02.12	21:00:00	2901.05	2901.71	2893.51	2897.80	7535	0	28
2025.02.12	22:00:00	2897.79	2901.27	2895.43	2900.86	5836	0	28
2025.02.12	23:00:00	2900.85	2904.18	2900.04	2903.88	4582	0	28
2025.02.13	01:00:00	2904.12	2906.35	2900.36	2905.67	2976	0	28
2025.02.13	02:00:00	2905.65	2908.93	2904.52	2906.25	4927	0	28
2025.02.13	03:00:00	2906.21	2907.33	2901.43	2906.00	9795	0	28
2025.02.13	04:00:00	2905.98	2908.92	2905.21	2908.71	7828	0	28
2025.02.13	05:00:00	2908.70	2917.96	2907.19	2916.48	8269	0	28
2025.02.13	06:00:00	2916.47	2919.09	2916.12	2918.39	5421	0	28
2025.02.13	07:00:00	2918.43	2922.75	2916.49	2918.03	6570	0	28
2025.02.13	08:00:00	2917.91	2918.72	2912.53	2915.97	10210	0	28
2025.02.13	09:00:00	2915.97	2920.63	2913.09	2914.46	9795	0	28
2025.02.13	10:00:00	2914.52	2918.03	2909.34	2911.57	11221	0	28
2025.02.13	11:00:00	2911.59	2918.24	2909.75	2915.31	8232	0	28
2025.02.13	12:00:00	2915.28	2919.37	2913.91	2917.93	6585	0	28
2025.02.13	13:00:00	2917.94	2918.27	2915.31	2917.90	8098	0	28
2025.02.13	14:00:00	2917.91	2921.25	2915.65	2917.60	9516	0	28
2025.02.13	15:00:00	2917.62	2917.87	2905.88	2908.48	17762	0	28
2025.02.13	16:00:00	2908.47	2917.27	2906.55	2915.03	17716	0	28
2025.02.13	17:00:00	2915.02	2920.87	2914.46	2920.16	13903	0	28
2025.02.13	18:00:00	2920.14	2920.76	2912.93	2913.74	10746	0	28
2025.02.13	19:00:00	2913.78	2919.01	2913.46	2918.89	8801	0	28
2025.02.13	20:00:00	2918.91	2925.23	2914.21	2924.04	10546	0	28
2025.02.13	21:00:00	2924.06	2927.32	2923.82	2926.79	7371	0	28
2025.02.13	22:00:00	2926.80	2928.83	2924.72	2928.34	9139	0	28
2025.02.13	23:00:00	2928.36	2929.44	2928.03	2928.89	2601	0	28
2025.02.14	01:00:00	2929.55	2932.23	2927.41	2931.04	3581	0	28
2025.02.14	02:00:00	2931.10	2931.40	2927.46	2927.76	5028	0	28
2025.02.14	03:00:00	2927.83	2933.71	2927.83	2929.83	11429	0	28
2025.02.14	04:00:00	2929.82	2930.44	2925.90	2927.25	9853	0	28
2025.02.14	05:00:00	2927.23	2930.31	2923.22	2924.36	7224	0	28
2025.02.14	06:00:00	2924.35	2929.08	2923.79	2928.45	5322	0	28
2025.02.14	07:00:00	2928.46	2932.35	2926.65	2930.85	8295	0	28
2025.02.14	08:00:00	2930.86	2936.73	2929.86	2934.19	11543	0	28
2025.02.14	09:00:00	2934.24	2935.07	2930.51	2931.80	9689	0	28
2025.02.14	10:00:00	2931.79	2938.46	2930.75	2935.16	10999	0	28
2025.02.14	11:00:00	2935.14	2938.72	2934.04	2935.08	9658	0	28
2025.02.14	12:00:00	2935.10	2939.94	2934.23	2935.78	9834	0	28
2025.02.14	13:00:00	2935.78	2937.49	2929.22	2930.99	8408	0	28
2025.02.14	14:00:00	2931.01	2933.01	2927.75	2930.68	10110	0	28
2025.02.14	15:00:00	2930.69	2933.20	2917.58	2920.43	20123	0	28
2025.02.14	16:00:00	2920.47	2928.38	2914.32	2921.04	22419	0	28
2025.02.14	17:00:00	2921.02	2921.73	2892.90	2901.86	23438	0	28
2025.02.14	18:00:00	2901.87	2903.78	2888.48	2895.88	19682	0	28
2025.02.14	19:00:00	2895.91	2897.47	2885.39	2886.92	15300	0	28
2025.02.14	20:00:00	2886.93	2887.89	2882.11	2883.76	12465	0	28
2025.02.14	21:00:00	2883.78	2885.92	2878.72	2880.49	8570	0	28
2025.02.14	22:00:00	2880.51	2886.13	2876.99	2885.24	11307	0	28
2025.02.14	23:00:00	2885.29	2885.61	2882.24	2882.95	3826	0	28
2025.02.17	01:00:00	2883.33	2893.84	2878.75	2879.16	8692	0	28
2025.02.17	02:00:00	2879.25	2887.95	2879.25	2883.44	5313	0	28
2025.02.17	03:00:00	2883.81	2896.52	2882.51	2895.51	11912	0	28
2025.02.17	04:00:00	2895.55	2899.75	2893.91	2899.16	8541	0	28
2025.02.17	05:00:00	2899.20	2904.62	2897.80	2903.57	7309	0	28
2025.02.17	06:00:00	2903.53	2904.87	2898.41	2899.24	5762	0	28
2025.02.17	07:00:00	2899.23	2905.21	2895.96	2896.15	7901	0	28
2025.02.17	08:00:00	2896.03	2897.81	2888.25	2896.43	9775	0	28
2025.02.17	09:00:00	2896.45	2903.53	2896.42	2902.39	8801	0	28
2025.02.17	10:00:00	2902.38	2902.60	2895.04	2900.20	9645	0	28
2025.02.17	11:00:00	2900.19	2906.27	2900.19	2902.49	9238	0	28
2025.02.17	12:00:00	2902.43	2902.86	2895.46	2902.71	8438	0	28
2025.02.17	13:00:00	2902.72	2903.79	2897.74	2900.95	7393	0	28
2025.02.17	14:00:00	2900.93	2901.53	2895.37	2897.60	8243	0	28
2025.02.17	15:00:00	2897.59	2899.02	2895.53	2896.71	11143	0	28
2025.02.17	16:00:00	2896.69	2903.80	2896.39	2902.89	11031	0	28
2025.02.17	17:00:00	2902.90	2904.02	2897.85	2899.17	9622	0	28
2025.02.17	18:00:00	2899.15	2901.10	2896.46	2899.13	5630	0	28
2025.02.17	19:00:00	2899.15	2899.68	2897.93	2898.40	4387	0	28
2025.02.17	20:00:00	2898.42	2899.09	2897.02	2898.15	3128	0	28
2025.02.17	21:00:00	2898.12	2899.14	2896.79	2899.02	1831	0	28
2025.02.18	01:00:00	2898.75	2899.35	2897.05	2899.16	1283	0	28
2025.02.18	02:00:00	2899.17	2900.17	2898.21	2899.09	2114	0	28
2025.02.18	03:00:00	2899.10	2899.81	2891.93	2895.66	8290	0	28
2025.02.18	04:00:00	2895.66	2905.04	2895.28	2903.05	8525	0	28
2025.02.18	05:00:00	2903.04	2910.69	2902.73	2908.94	8380	0	28
2025.02.18	06:00:00	2908.96	2910.91	2907.16	2910.70	4242	0	28
2025.02.18	07:00:00	2910.76	2915.56	2909.79	2910.61	7773	0	28
2025.02.18	08:00:00	2910.55	2914.32	2909.93	2913.62	5859	0	28
